Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Advanced Mfg,Accepted,11208,ULTRA FLEX PACKAGING CORP,Mechanical Engineers,INDIA
Other,Accepted,10036,THOMSON REUTERS MARKETS LLC,Financial Analysts,UNITED KINGDOM
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Finance,Accepted,10105,FORTRESS CAPITAL FINANCE III (A) LLC,Computer Systems Analysts,INDIA
Finance,Accepted,10022,BLACKROCK FINANCIAL MANAGEMENT,Computer Systems Analysts,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other,Accepted,10017,VIBRANT MEDIA,Market Research Analysts and Marketing Specialists*,INDIA
Finance,Accepted,10017,CIBC WORLD MARKETS CORP.,Financial Managers,IRELAND
Finance,Accepted,10019,FRIEDMAN LLP,Accountants and Auditors,CHINA
Health Care,Accepted,10001,NEW YORK ORGAN DONOR NETWORK,Statisticians,CHINA
Finance,Accepted,10038,INTERACTIVE DATA REAL-TIME SERVICES; INC.,Computer Systems Analysts,INDIA
Aerospace,Accepted,11378,FERRAN ENTERPRISES; INC.,Architectural and Engineering Managers,HONDURAS
Other,Accepted,10018,SOCCER UNITED MARKETING; LLC,Market Research Analysts and Marketing Specialists*,SOUTH KOREA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CHINA
Not Available,Accepted,10010,ELSEVIER,Market Research Analysts and Marketing Specialists*,CANADA
Retail,Accepted,10018,GRAND APPAREL USA INC,Graphic Designers,THAILAND
Finance,Accepted,10005,DEUTSCHE BANK,Financial Analysts,INDIA
Finance,Accepted,10022,BLACKROCK FINANCIAL MANAGEMENT,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CHINA
Other,Accepted,10001,CERISE DESIGNS CORP.,Commercial and Industrial Designers,SOUTH KOREA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Compensation; Benefits; and Job Analysis Specialists,CANADA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
IT,Accepted,10020,PROSERVE-CONSULTING INC,Accountants and Auditors,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CHINA
Other,Accepted,10019,MITSOSA AMORE INC,Market Research Analysts and Marketing Specialists*,SOUTH KOREA
Other,Accepted,10036,THOMSON REUTERS MARKETS LLC,Marketing Managers,CZECH REPUBLIC
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
IT,Accepted,10001,OPENWAVE COMPUTING LLC,Software Developers; Applications,INDIA
Finance,Accepted,10036,ARGONAUT MANAGEMENT LP,Financial Analysts,AUSTRALIA
Other,Accepted,11207,FAITH HOPE & CHARITY COMMUNITY SERVICES; INC.,Preschool Teachers; Except Special Education,PHILIPPINES
Finance,Accepted,10158,NEUBERGER BERMAN GROUP LLC,Computer Systems Analysts,INDIA
Construction,Accepted,11378,FANUKA INC.,Cabinetmakers and Bench Carpenters,ECUADOR
Not Available,Denied,11211,OLD POLAND FOODS; LLC,Not Available,POLAND
IT,Accepted,10019,NOMURA AMERICA SERVICES; LLC,Software Developers; Applications,INDIA
Other,Accepted,10012,SCHOLASTIC INC.,Software Developers; Applications,INDIA
Other,Accepted,11222,GEORGICA PINE CLOTHEIRS LLC,Fashion Designers,TAIWAN
Other,Accepted,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,NEW ZEALAND
Finance,Accepted,10036,D. E. SHAW & CO.; L.P.,Financial Analysts,UKRAINE
Other,Accepted,11207,FAITH HOPE & CHARITY COMMUNITY SERVICES; INC.,Preschool Teachers; Except Special Education,PHILIPPINES
IT,Accepted,10001,LANDMARK TECHNOLOGIES INC.,Software Developers; Applications,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,CHINA
Finance,Accepted,10036,MORGAN STANLEY & CO. LLC,Financial Analysts,UNITED KINGDOM
Other,Accepted,10036,SKADDEN; ARPS; SLATE; MEAGHER & FLOM LLP,Lawyers,CANADA
Other,Accepted,10010,GREY GLOBAL GROUP INC.,Accountants and Auditors,INDIA
Finance,Accepted,10018,HSBC SECURITIES (USA) INC.,Financial Analysts,COSTA RICA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other,Accepted,10018,MEDIACOM WORLDWIDE INC.,Marketing Managers,INDIA
IT,Accepted,11426,RITNOA.;INC,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Network and Computer Systems Administrators*,INDIA
Educational Services,Accepted,10032,COLUMBIA UNIVERSITY,Dentists; General,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CHINA
Advanced Mfg,Accepted,10036,ELEMENT SIX U.S. CORPORATION,Materials Engineers,IRELAND
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other,Accepted,11207,FAITH HOPE & CHARITY COMMUNITY SERVICES; INC.,Preschool Teachers; Except Special Education,PHILIPPINES
Other,Accepted,11360,GRACE PRESBYTERIAN CHURCH OF NEW YORK,Directors; Religious Activities and Education,SOUTH KOREA
IT,Accepted,10018,O3 TECHNOLOGY SOLUTIONS LLC,Computer and Information Systems Managers,INDIA
Other,Accepted,10001,PELLI CLARKE PELLI ARCHITECTS; LLP,Architects; Except Landscape and Naval,GERMANY
Health Care,Accepted,10012,ZOCDOC,Computer and Information Systems Managers,INDIA
Finance,Accepted,10285,AMERICAN EXPRESS TRAVEL RELATED SERVICES,Credit Analysts,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,SOUTH KOREA
Finance,Accepted,10019,MACQUARIE HOLDINGS (USA) INC.,Software Developers; Applications,INDIA
Finance,Accepted,10019,MACQUARIE HOLDINGS (USA) INC.,Software Developers; Applications,CHINA
Automotive,Accepted,11237,WYCKOFF AUTO REPAIR CORPORATION,Automotive Service Technicians and Mechanics,PHILIPPINES
Finance,Accepted,10036,MORGAN STANLEY & CO. LLC,Financial Analysts,BULGARIA
Other,Accepted,11101,B.C.S. INTERNATIONAL CORPORATION,File Clerks,SOUTH KOREA
Finance,Accepted,10036,MERCER (US) INC.,Actuaries,TRINIDAD AND TOBAGO
Finance,Accepted,10005,DEUTSCHE BANK SECURITIES; INC.,Financial Managers,COLOMBIA
Construction,Accepted,11101,ZOOM CONTRACTING INC.,Cabinetmakers and Bench Carpenters,ECUADOR
Finance,Accepted,10019,ASIAN CENTURY QUEST CAPITAL LLC,Financial Analysts,JAPAN
Finance,Accepted,10010,CREDIT SUISSE SECURITIES (USA) LLC,Software Developers; Applications,INDIA
Finance,Accepted,10019,MACQUARIE FUNDING HOLDINGS INC.,Financial Analysts,MEXICO
IT,Accepted,10010,APTEC; LLC,Software Developers; Applications,INDIA
IT,Accepted,10010,APTEC; LLC,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,SENEGAL
IT,Accepted,10001,MAJESCOMASTEK,Software Developers; Applications,INDIA
Other,Accepted,10036,GRACE WINE & SPIRITS; INC.,Market Research Analysts and Marketing Specialists*,ECUADOR
Automotive,Accepted,11237,WYCKOFF AUTO REPAIR CORPORATION,Automotive Service Technicians and Mechanics,PHILIPPINES
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Finance,Accepted,10022,BLACKROCK INVESTMENT MANAGEMENT LLC,Software Developers; Applications,SINGAPORE
Construction,Accepted,11103,PRO DESIGN; INC.,Tile and Marble Setters,ECUADOR
Other,Accepted,10007,MOODY'S SHARED SERVICES; INC.,Software Developers; Applications,INDIA
Finance,Accepted,10010,CREDIT SUISSE SECURITIES (USA) LLC,Database Administrators,INDIA
Finance,Accepted,10036,MORGAN STANLEY & CO. LLC,Financial Managers,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Mathematicians,CANADA
IT,Accepted,10001,MAJESCOMASTEK,Sales Engineers,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Other,Accepted,10119,PARSONS BRINCKERHOFF; INC.,Civil Engineers,INDIA
Other,Accepted,10036,THOMSON REUTERS MARKETS LLC,Accountants and Auditors,INDIA
IT,Accepted,10001,MAJESCOMASTEK,Software Developers; Applications,INDIA
Hospitality,Accepted,11204,KOSHER CLASS; INC. DBA GLATT-A-LA-CARTE,Cooks; Restaurant,MEXICO
Other,Accepted,10005,THE CAPITAL MARKETS COMPANY,Software Developers; Applications,INDIA
Automotive,Accepted,11237,WYCKOFF AUTO REPAIR CORPORATION,Automotive Service Technicians and Mechanics,PHILIPPINES
Other,Accepted,10019,PEARSON INC,Accountants and Auditors,INDIA
Other,Accepted,10036,THOMSON REUTERS MARKETS LLC,Financial Analysts,ROMANIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Finance,Accepted,10111,NEWEDGE USA; LLC,Software Developers; Applications,INDIA
Other,Accepted,10013,PETER F. POON ARCHITECT; P.C.,Architects; Except Landscape and Naval,CHINA
Health Care,Accepted,10011,LMJ VISION; INC DBA VISIONARY OPTICS,Optometrists,CANADA
IT,Accepted,10019,CBS CORPORATE SERVICES INC,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Economists,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Mathematicians,BULGARIA
Other,Accepted,10016,GERNER KRONICK & VALCARCEL ARCHITECTS; PC,Architects; Except Landscape and Naval,GERMANY
Finance,Accepted,10019,MACQUARIE FUNDING HOLDINGS INC.,Marketing Managers,MEXICO
Educational Services,Accepted,10027,COLUMBIA UNIVERSITY,Software Developers; Systems Software; Non R&D (ACWIA Only),SOUTH KOREA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Computer Systems Analysts,INDIA
Finance,Accepted,10022,DLJ REAL ESTATE CAPITAL PARTNERS; LLC,Financial Analysts,SINGAPORE
Other,Accepted,10036,THOMSON REUTERS HOLDINGS INC,Accountants and Auditors,MEXICO
IT,Accepted,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Other,Accepted,10023,ACKER MERRALL & CONDIT CO.; INC.,Lawyers,UNITED KINGDOM
Other,Accepted,10036,A ONE GEMS INC.,Accountants and Auditors,INDIA
Advanced Mfg,Accepted,10017,SPINEART USA INC,Management Analysts,LEBANON
Retail,Accepted,11219,VLS ALLEON DRUGS INC,Medical and Health Services Managers,INDIA
Educational Services,Accepted,10012,NEW YORK UNIVERSITY,Foreign Language and Literature Teachers; Postsecondary,CHINA
Educational Services,Accepted,10012,NEW YORK UNIVERSITY,Foreign Language and Literature Teachers; Postsecondary,JAPAN
Automotive,Accepted,11232,EASY WAY AUTO REPAIRS INC,Automotive Service Technicians and Mechanics,ISRAEL
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Finance,Accepted,10010,CREDIT SUISSE SECURITIES (USA) LLC,Software Developers; Applications,INDIA
IT,Accepted,10011,MEDIAOCEAN,Software Developers; Applications,INDIA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other,Accepted,10016,HMS,Software Developers; Applications,INDIA
Finance,Accepted,10019,MACQUARIE FUNDING HOLDINGS INC.,Securities; Commodities; and Financial Services Sales Agents,INDIA
Finance,Accepted,10005,DEUTSCHE BANK,Software Developers; Applications,INDIA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Finance,Accepted,10004,THE GUARDIAN LIFE INSURANCE CO. OF AMERICA,Software Developers; Applications,INDIA
Finance,Accepted,10013,TOWER RESEARCH CAPITAL LLC,Accountants and Auditors,CHINA
Aerospace,Accepted,11211,SEVENBERRY CONSTRUCTION; INC.,Architectural and Engineering Managers,TURKEY
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,SOUTH KOREA
Finance,Accepted,10005,DEUTSCHE BANK,Software Developers; Applications,INDIA
IT,Accepted,10001,MAJESCOMASTEK,Software Developers; Applications,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Network and Computer Systems Administrators*,CANADA
Other,Accepted,10010,STRUCTUREDWEB; INC,Computer Systems Analysts,ISRAEL
Other,Accepted,11101,SUSHI HOUSE; INC.,Public Relations Specialists,SOUTH KOREA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
IT,Accepted,11426,RITNOA.;INC,Accountants and Auditors,INDIA
Construction,Accepted,11222,ZEN RESTORATION INC,Electrical Engineers,POLAND
Hospitality,Accepted,10019,SARABETH'S,Cooks; Restaurant,MEXICO
Finance,Accepted,10166,BARCLAYS CAPITAL INC.,Software Developers; Applications,INDIA
Other,Accepted,11354,40-46 MAIN STREET REALTY CORP.,Maintenance and Repair Workers; General,MEXICO
Finance,Accepted,10018,HSBC SECURITIES (USA) INC.,Computer Systems Analysts,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,SOUTH KOREA
Advanced Mfg,Accepted,11354,SAM HAK FOOD CORP.,Agricultural and Food Science Technicians,SOUTH KOREA
Other,Accepted,10036,OLIVER WYMAN; INC,Management Analysts,UNITED KINGDOM
Finance,Accepted,10004,THE GUARDIAN LIFE INSURANCE CO. OF AMERICA,Computer Systems Analysts,INDIA
IT,Accepted,10001,MAJESCOMASTEK,Computer Systems Analysts,INDIA
Other,Accepted,10036,MALCA-AMIT USA; LLC,Logisticians,ISRAEL
IT,Accepted,10001,MAJESCOMASTEK,Computer Systems Analysts,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Biotechnology,Accepted,10029,THE NEW YORK ACADEMY OF MEDICINE,Accountants and Auditors,TURKEY
Health Care,Accepted,10029,MOUNT SINAI MEDICAL CENTER,Software Developers; Applications; Non R & D (ACWIA Only),INDIA
Other,Accepted,11101,NEW WORLD BEVERAGE DISTRIBUTORS INC,Market Research Analysts and Marketing Specialists*,SOUTH KOREA
Retail,Accepted,11229,GRAND MARKET INTERNATIONAL CORP,Purchasing Managers,RUSSIA
IT,Accepted,10019,ICROSSING; INC.,Software Developers; Applications,INDIA
Finance,Accepted,10167,SG AMERICAS SECURITIES; LLC,Financial Managers,FRANCE
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Not Available,Denied,11215,ROSKO HOLDINGS D/B/A SONG,Not Available,THAILAND
Retail,Accepted,10018,MUJI U.S.A. LIMITED,Market Research Analysts and Marketing Specialists*,TAIWAN
IT,Accepted,10001,MAJESCOMASTEK,Human Resources Managers,INDIA
Other,Accepted,10007,LAW OFFICES OF GERALD KARIKARI; P.C.,Lawyers,CHINA
Other,Accepted,10006,QUINTETTE DESIGN (NEW YORK); INC.,Interior Designers,CHINA
Retail,Accepted,11229,GRAND MARKET INTERNATIONAL CORP,Purchasing Managers,RUSSIA
Finance,Accepted,10105,ALLIANCEBERNSTEIN L.P.,Software Developers; Applications,INDIA
IT,Accepted,10017,INTRALINKS; INC.,Software Developers; Applications,INDIA
Finance,Accepted,10166,BARCLAYS SERVICES CORP,Computer Systems Analysts,MALAYSIA
Finance,Accepted,10022,CAPITAL INTEGRATION SYSTEMS LLC,Personal Financial Advisors,SWEDEN
IT,Accepted,10004,AMTEX SYSTEMS; INC.,Software Developers; Applications,INDIA
Finance,Accepted,10021,STRATEGIC FUNDING SOURCE; INC.,Financial Managers,TURKEY
Other,Accepted,10018,IT & EBUSINESS CONSULTING SERVICES INC.,Software Developers; Applications,INDIA
Finance,Accepted,10285,AMERICAN EXPRESS TRAVEL RELATED SERVICES,Software Developers; Applications,INDIA
Other,Accepted,10023,TIME WARNER ENTERTAINMENT COMPANY; L.P.,Software Developers; Applications,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,INDIA
Educational Services,Accepted,11218,BROOKLYN PROSPECT CHARTER SCHOOL,Middle School Teachers; Except Special and Career/Technical Education,CHINA
Finance,Accepted,10019,BARCLAYS CAPITAL SERVICES INC.,Computer Systems Analysts,INDIA
Other,Accepted,10007,LAW OFFICE OF EVELYN TOSSAS TUCKER,Lawyers,SOUTH KOREA
Other,Accepted,10022,STIKEMAN ELLIOTT (NY),Lawyers,CANADA
Other,Accepted,10001,SPC GLOBAL; LLC,Accountants and Auditors,UNITED STATES OF AMERICA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Retail,Accepted,10016,GILT SHARED SERVICES; INC.,Software Developers; Applications,PAKISTAN
Educational Services,Accepted,10012,NEW YORK UNIVERSITY,English Language and Literature Teachers; Postsecondary,GERMANY
Retail,Accepted,11419,LIBERTY FRUITS & PRODUCE CORP.,Accountants and Auditors,SOUTH KOREA
Other,Accepted,10011,WEBMD LLC,Computer Systems Analysts,INDIA
Finance,Accepted,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,CHINA
Finance,Accepted,10013,TOWER RESEARCH CAPITAL LLC,Financial Analysts,ISRAEL
IT,Accepted,10019,NOMURA AMERICA SERVICES; LLC,Software Developers; Systems Software,INDIA
Educational Services,Accepted,10012,NEW YORK UNIVERSITY,Anthropology and Archeology Teachers; Postsecondary,UNITED KINGDOM
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Systems Software,INDIA
Finance,Accepted,10013,TOWER RESEARCH CAPITAL LLC,Financial Analysts,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,INDIA
Aerospace,Accepted,10017,THE CANTOR SEINUK GROUP INC D/B/A WSP CANTOR SEINUK,Civil Engineers,IRAN
Retail,Accepted,10017,MARKET ORGANIZATION; INC.,Market Research Analysts and Marketing Specialists*,SLOVAKIA
Health Care,Accepted,10029,MOUNT SINAI MEDICAL CENTER,Health Technologists and Technicians; All Other*,INDIA
Other,Accepted,10016,MARIA B. CAMPBELL ASSOCIATES INC.,Editors,NETHERLANDS
Finance,Accepted,10004,MITCHELL & TITUS LLP,Accountants and Auditors,CANADA
IT,Accepted,10019,NOMURA AMERICA SERVICES; LLC,Software Developers; Applications,INDIA
Finance,Accepted,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,TRINIDAD AND TOBAGO
Other,Accepted,10022,BLOOMBERG L.P.,Software Developers; Applications,CANADA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other,Accepted,10014,ZENITH MEDIA SERVICES; INC.,Software Developers; Applications,INDIA
Finance,Accepted,10019,NOMURA SECURITIES INTERNATIONAL; INC.,Financial Analysts,INDIA
Finance,Accepted,10013,TOWER RESEARCH CAPITAL LLC,Financial Analysts,ISRAEL
IT,Accepted,10012,INFUSION DEV LLC,Software Developers; Applications,INDIA
Not Available,Accepted,10020,CAREY MANAGEMENT SERVICES,Software Developers; Applications,INDIA
Educational Services,Accepted,10012,NEW YORK UNIVERSITY,Foreign Language and Literature Teachers; Postsecondary,CHINA
Finance,Accepted,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,TURKEY
Construction,Accepted,10014,TURNER CONSTRUCTION COMPANY,Cost Estimators,VENEZUELA
Finance,Accepted,10018,IPREO US LLC,Software Developers; Applications,INDIA
Finance,Accepted,10013,LATOUR TRADING LLC,Financial Analysts,FRANCE
Aerospace,Accepted,11435,BUILDING ENGINEERING SYSTEMS LLP,Architects; Except Landscape and Naval,DOMINICAN REPUBLIC
Educational Services,Accepted,10012,NEW YORK UNIVERSITY,Anthropology and Archeology Teachers; Postsecondary,ITALY
Finance,Accepted,10018,HSBC SECURITIES (USA) INC.,Software Developers; Applications,INDIA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Systems Software,INDIA
IT,Accepted,10038,INTERACTIVE DATA MANAGED SOLUTIONS LLC,Computer and Information Systems Managers,INDIA
Aerospace,Accepted,10010,THORNTON TOMASETTI; INC.,Civil Engineers,SOUTH KOREA
Health Care,Accepted,10017,MEMORIAL SLOAN-KETTERING CANCER CENTER,Dietitians and Nutritionists,BAHAMAS
Aerospace,Accepted,10010,THORNTON TOMASETTI; INC.,Civil Engineers,CHINA
Finance,Accepted,10166,BARCLAYS SERVICES CORP,Software Developers; Applications,INDIA
Aerospace,Accepted,10005,OVE ARUP & PARTNERS PC,Civil Engineers,PHILIPPINES
Finance,Accepted,10036,MORGAN STANLEY & CO. LLC,Financial Managers,CANADA
Health Care,Accepted,11101,ALLIEDMEDIX RESOURCES INC,Computer Programmers,INDIA
Not Available,Denied,10169,ING INVESTMENT MANAGEMENT,Not Available,CANADA
IT,Accepted,10018,LONGI ENGINEERING; P.C.,Software Developers; Applications,INDIA
Other,Accepted,10017,CARAT USA,Marketing Managers,INDIA
Finance,Accepted,10022,CITIGROUP GLOBAL MARKETS INC.,Financial Analysts,INDIA
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,CHINA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Finance,Accepted,10012,LIME BROKERAGE LLC,Computer and Information Systems Managers,UNITED KINGDOM
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,CANADA
Finance,Accepted,10010,CREDIT SUISSE SECURITIES (USA) LLC,Accountants and Auditors,CHINA
Other,Accepted,10017,NATIONAL FOOTBALL LEAGUE,Software Developers; Applications,MEXICO
Other,Accepted,10022,BLOOMBERG L.P.,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,INDIA
Finance,Accepted,10036,QFR CAPITAL MANAGEMENT; LP,Financial Analysts,CHINA
Other,Accepted,10036,BAKER & MCKENZIE LLP,Paralegals and Legal Assistants*,CHINA
Aerospace,Accepted,10010,EXELATE INC.,Computer and Information Systems Managers,ISRAEL
Finance,Accepted,10167,SOCIETE GENERALE,Credit Analysts,INDIA
Transportation,Accepted,11101,NIPPON EXPRESS USA,Market Research Analysts and Marketing Specialists*,JAPAN
IT,Accepted,10001,ROI CONSULTING SOLUTIONS INC,Technical Writers,THAILAND
Retail,Accepted,11201,ETSY INC.,Software Developers; Applications,NEPAL
Other,Accepted,10018,NEPENTHES AMERICA; INC,Market Research Analysts and Marketing Specialists*,JAPAN
Other,Accepted,10022,BLOOMBERG L.P.,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,BRAZIL
Other,Accepted,10017,NEW YORK SEIKATSU PRESS; INC.,Advertising Sales Agents,JAPAN
Finance,Accepted,10005,FOREX CLUB; LLC,Financial Analysts,RUSSIA
Transportation,Accepted,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Transportation; Storage; and Distribution Managers,DOMINICAN REPUBLIC
Health Care,Accepted,10006,JAMES KENNEDY PHYSICAL THERAPIST; PLLC,Occupational Therapists,AUSTRALIA
Other,Accepted,10003,SERLING ROOKS FERRARA MCKOY & WOROB; LLP,Lawyers,INDIA
Finance,Accepted,10166,BARCLAYS SERVICES CORP,Software Developers; Applications,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Securities; Commodities; and Financial Services Sales Agents,SINGAPORE
Other,Accepted,10018,MITCHELL/MARTIN INC,Software Developers; Applications,INDIA
Finance,Accepted,10285,AMERICAN EXPRESS TRAVEL RELATED SERVICES,Software Developers; Applications,INDIA
Other,Accepted,10010,SELECTABLE MEDIA INC,Software Developers; Applications,MEXICO
Finance,Accepted,10036,INSTINET HOLDINGS INCORPORATED,Software Developers; Applications,INDIA
IT,Accepted,10036,SYSTEC INTERNATIONAL INC,Accountants and Auditors,INDIA
Finance,Accepted,10005,DEUTSCHE BANK SECURITIES; INC.,Financial Managers,INDIA
IT,Accepted,10017,RHINOCEROS VISUAL EFFECTS & DESIGN; LLC,Graphic Designers,SOUTH KOREA
Other,Accepted,10010,SELECTABLE MEDIA INC,Computer and Information Systems Managers,INDIA
Transportation,Accepted,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Market Research Analysts and Marketing Specialists*,ITALY
Finance,Accepted,10019,TURKIYE VAKIFLAR BANKASI TAO A/K/A VAKIFBANK,Financial Examiners,TURKEY
Finance,Accepted,10105,ALLIANCEBERNSTEIN L.P.,Computer Systems Analysts,INDIA
Finance,Accepted,10005,DEUTSCHE BANK,Software Developers; Applications,TURKEY
Finance,Accepted,10022,BLACKROCK FINANCIAL MANAGEMENT,Financial Analysts,SOUTH KOREA
Other,Accepted,10036,HOME BOX OFFICE; INC.,General and Operations Managers,FRANCE
Not Available,Denied,10302,GIOVE'S PIZZA; INC DBA/BOTHER'S PIZZA,Not Available,MEXICO
Other,Accepted,10011,CROZIER FINE ARTS; INC.,Transportation; Storage; and Distribution Managers,UNITED KINGDOM
Other,Accepted,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,INDIA
IT,Accepted,10016,RELIANCE COMMUNICATIONS INC,Marketing Managers,CANADA
Other,Accepted,10022,FRESHFIELDS BRUCKHAUS DERINGER LLP,Lawyers,PORTUGAL
Finance,Accepted,10007,MOODY'S INVESTORS SERVICE; INC.,Economists,POLAND
Finance,Accepted,10166,BARCLAYS BANK PLC,Statisticians,INDIA
Other,Accepted,10010,PEI PARTNERSHIP ARCHITECTS,Architects; Except Landscape and Naval,TAIWAN
Other,Accepted,10020,LIGHTHOUSE ADVISORY SERVICES LLC,Financial Analysts,INDIA
Other,Accepted,10022,BLOOMBERG L.P.,Financial Analysts,RUSSIA
IT,Accepted,10017,DIGITAL BRAND MINE LLC,Software Developers; Applications,ISRAEL
Finance,Accepted,10017,EUROCONSULT INC.,Management Analysts,CHINA
Finance,Accepted,10282,GOLDMAN SACHS & CO.,Software Developers; Applications,CHINA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
IT,Accepted,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Educational Services,Accepted,10027,COLUMBIA UNIVERSITY,Foreign Language and Literature Teachers; Postsecondary,SPAIN
Other,Accepted,10022,MCKINSEY & COMPANY; INC UNITED STATES,Computer Systems Analysts,INDIA
Other,Accepted,10018,BY DESIGN LLC,Industrial Engineers,SOUTH KOREA
Other,Accepted,10012,SCHOLASTIC INC.,Computer Systems Analysts,ROMANIA
Health Care,Accepted,10017,MEMORIAL SLOAN-KETTERING CANCER CENTER,Biochemists and Biophysicists,TAIWAN
Other,Accepted,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
IT,Accepted,10022,CITIGROUP TECHNOLOGY; INC.,Software Developers; Applications,INDIA
IT,Accepted,10018,BAHA INDUSTRIES CORP. DBA OPEN SYSTEMS TECHNOLOGIES,Software Developers; Applications,INDIA
Finance,Accepted,10166,BARCLAYS BANK PLC,Management Analysts,CHINA
